,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
44,180.94981,183.45543,182.79529,179.8063,181.35611,178.96722,181.24301,179.16005,180.31384,181.0722,180.9089,178.36646,180.609,181.51341,180.97096,181.4947,180.67493,182.10942,179.50356,181.0968,180.0041,179.24709,179.7572,179.08789
45,180.9168,178.89787,180.5587,180.74939,181.1763,182.92809,181.15157,183.90433,182.53453,182.79318,180.82912,180.14297,183.07663,185.11258,180.5879,183.3499,180.13646,179.3854,180.47217,177.76627,177.59596,178.59096,180.12398,177.22794
46,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
47,185.85046,184.18098,186.8969,181.5058,184.3994,181.33014,182.4706,180.24695,183.47673,181.19211,184.03142,181.89348,183.9247,182.44214,182.26283,176.65274,175.1342,177.8677,174.7472,177.4181,175.8804,176.24915,173.15004,178.81836
48,203.88496,203.56201,201.3169,204.04211,206.28763,208.87793,218.041,216.16957,227.64061,234.42944,238.47972,236.20276,234.98749,234.79657,230.72806,219.78127,219.87367,221.17015,223.04384,222.59581,220.29036,214.04695,211.43481,206.06548
49,200.23836,185.31393,183.10854,181.68129,182.44539,182.54234,179.78346,180.05373,183.00844,183.4656,185.19179,182.13734,185.90935,184.67188,182.8214,183.05516,182.44962,179.62282,180.12433,180.7276,179.49608,179.87427,180.23486,181.28947
50,252.1247,250.81235,252.15173,234.74431,228.87416,228.82158,215.63591,215.38974,214.29265,223.92305,230.678,231.19495,231.27228,233.08348,229.9461,230.52034,227.69226,229.58157,240.5786,248.8538,246.38028,249.09386,233.4549,231.72842
51,182.6401,181.52571,181.28271,184.21283,182.55452,183.02315,180.03856,180.3101,184.68553,180.9588,183.54828,180.8209,182.72606,181.2773,182.33502,182.85226,181.99843,181.9875,183.25769,181.8401,183.18349,181.54012,182.2279,178.86449
52,237.46367,234.08003,244.7014,246.17465,255.21576,260.83783,277.01367,277.66483,273.15143,288.48535,289.2155,285.5235,286.54932,287.0309,285.64487,267.86502,264.93884,254.62297,247.59062,233.30077,232.00945,217.66539,219.14986,220.16951
53,214.5453,230.51494,243.57394,262.07935,288.4627,305.93805,305.97205,316.6236,322.9947,326.4795,312.7078,294.50418,291.92157,285.19482,283.2703,281.95316,284.8407,305.35178,310.8928,323.97385,338.61746,347.04132,349.13193,342.8872
54,180.75685,180.84209,180.52988,180.4749,178.72472,180.27733,181.09653,180.64905,179.81842,181.00948,178.88301,180.2119,179.81102,180.28679,178.42705,180.66724,179.4563,180.14822,179.57698,181.597,178.63089,179.10852,178.89604,179.91153
55,375.72784,380.54898,385.17807,384.63776,377.39716,356.5747,332.44376,304.0443,273.84528,211.23764,181.32947,181.37234,182.09286,180.60909,182.714,178.48982,182.24887,181.9466,180.71307,181.065,179.26945,185.05034,180.87218,184.33861
56,180.5695,183.35971,180.93068,179.84206,182.97176,182.29083,181.01714,179.71638,181.8035,180.90993,180.10426,178.92036,182.268,180.3188,180.34288,182.06496,182.43599,180.78192,181.16049,182.10149,178.87445,179.33566,178.39246,181.6504
57,179.25233,179.88242,180.88437,177.45035,180.23204,177.9402,180.38866,178.53175,179.19331,177.7261,178.0392,178.79779,176.10233,180.32425,178.40848,180.75394,179.54352,181.90952,180.70999,177.53828,179.32147,177.02736,176.47812,179.22267
58,274.3745,271.884,288.6341,287.827,289.34204,289.01358,287.39813,289.81882,283.44168,285.5292,290.25977,285.85556,281.10703,274.25272,269.68753,271.7382,262.444,259.409,261.55334,249.96242,251.89584,243.50821,241.6773,243.50471
59,175.45395,176.5659,177.69817,177.81042,180.12488,176.78238,181.93204,178.219,179.00272,178.91331,180.54163,178.79405,178.59657,177.59435,180.48743,177.29607,180.93579,177.05074,175.81612,176.56358,177.7134,177.12163,177.3792,176.18498
60,185.65436,185.85895,184.90987,184.03052,182.55338,177.06499,177.79414,176.6301,177.92162,177.91946,176.32478,177.48462,179.8312,175.29436,180.38075,178.03339,177.357,179.70853,179.30263,179.07564,177.09573,177.79454,178.5502,178.64441
61,291.8712,287.7048,277.20294,271.4031,263.4506,262.21094,264.92844,261.52274,251.10632,250.73643,253.95242,265.8281,266.58597,275.6928,286.40787,288.87604,292.14932,282.91708,285.2855,268.93573,271.809,261.0243,258.59528,240.45139
62,145.14874,147.76845,145.77316,141.46219,147.907,146.44896,144.6335,146.1102,144.32115,147.8547,147.65077,144.8275,147.1168,144.4831,145.72171,147.78236,142.56644,147.46173,146.4703,144.24332,146.54529,146.73645,144.57233,145.843
63,345.93088,333.09473,321.1009,321.93362,311.37067,311.295,308.06412,297.2959,275.45044,266.27753,252.1247,250.81235,252.15173,234.74431,228.87416,228.82158,215.63591,215.38974,214.29265,223.92305,230.678,231.19495,231.27228,233.08348
64,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302,288.72302
65,361.0521,368.77606,374.6141,370.0967,346.03317,347.81033,339.28842,336.56494,316.99796,294.0054,264.69656,249.62175,243.56337,240.07906,240.21565,247.71034,259.72482,257.3117,248.65018,233.79848,235.69597,233.5839,258.44162,273.29892
66,181.82112,179.74918,182.88835,179.07559,181.75728,182.57224,180.43907,181.88849,180.05093,180.71648,179.69151,180.57713,180.45377,180.61755,180.96115,180.42395,181.2,179.24013,181.1374,179.05142,181.03688,179.48145,181.24527,179.6968
67,328.05203,334.41223,337.42264,338.6832,353.3894,353.5584,347.69174,360.4351,362.5665,360.59494,358.76456,362.24744,363.66153,359.66855,359.32617,358.1691,362.88763,360.38925,348.28357,347.34613,344.9611,344.9047,346.20367,347.5458
68,174.30672,175.5023,174.22298,174.76726,174.71062,173.68947,174.82133,176.45778,177.411,173.02608,174.96147,175.89885,172.8312,173.16728,178.14337,179.83661,180.81718,182.2161,180.37907,185.4881,192.83835,203.13875,205.5469,219.60692
69,182.42612,179.16208,181.80351,182.14232,180.9401,181.24847,180.41913,183.07707,181.64058,182.82172,179.80772,182.69702,182.21486,180.94884,179.8944,181.41666,180.36877,183.57149,178.63051,181.00865,183.60477,181.7617,180.20746,184.0202
70,376.71744,377.55045,376.41052,380.7828,387.46936,381.30344,383.82785,385.9487,380.3561,390.7181,391.03403,388.20264,389.84958,393.20578,388.01294,366.25107,366.8975,367.7473,370.76495,358.9477,345.6919,338.47186,336.4827,320.8394
71,182.17894,182.36755,180.58145,183.50084,182.31445,182.70407,181.69547,182.52272,180.8282,183.87782,183.52531,182.00699,182.45468,182.37749,181.72346,182.49457,181.32509,182.73172,180.0139,181.65173,179.51172,180.08293,179.59737,183.70125
72,141.0122,143.50955,143.04453,144.43906,143.59207,144.14021,142.92505,142.67761,143.57774,142.76445,143.10106,141.77002,143.79141,143.82669,143.737,140.75696,142.88571,143.5087,142.7794,143.58977,141.92148,147.31612,181.27646,183.41412
73,355.56116,355.03793,355.60666,358.43204,359.75372,358.14355,359.5817,343.22244,342.41815,342.99533,343.4523,343.58063,332.42233,324.68845,315.66354,306.88776,306.8626,294.6814,291.2894,290.68176,290.84918,292.64246,293.37003,294.32068
74,182.09105,182.27603,182.24783,181.80542,179.66457,182.56265,180.2357,182.46057,183.23889,182.54541,182.3465,182.65636,181.33699,180.13979,179.88097,180.5741,179.35188,178.50099,181.47372,182.60869,181.64932,181.73961,180.8267,181.14201
75,315.27792,314.6121,313.78442,303.79224,268.93292,247.57558,213.10764,179.69525,179.61043,179.62144,179.72868,180.56517,193.35524,202.85493,213.55965,222.03761,236.47417,247.49962,247.64603,251.04599,275.73965,299.54205,307.8098,327.88272
76,315.8999,305.1438,304.76877,305.5889,311.7158,305.99548,286.19748,273.72922,270.8427,262.65286,245.76268,234.51437,225.84752,202.25215,183.74065,183.64775,184.9726,182.48584,184.17581,182.22545,181.5522,182.18266,183.23949,182.02116
77,305.54108,308.20905,306.75403,318.70557,345.1184,358.83813,367.72687,392.62296,392.82303,390.03168,386.2468,365.38504,340.6363,318.2262,315.37314,312.22644,313.62598,321.8938,301.78912,277.0091,276.33917,264.2953,231.95485,193.84662
78,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
79,141.71866,140.47731,140.66466,140.09067,142.19333,142.54066,141.75089,140.56747,141.55283,141.43071,142.64844,142.87822,141.34363,143.90317,140.43779,143.48024,141.43698,142.95447,141.61066,141.80754,141.07132,141.43887,142.9661,140.5122
80,232.72997,238.21832,258.1146,260.51797,272.99896,283.8943,293.6032,305.7459,311.70276,326.1021,320.87512,335.288,338.33417,333.29788,325.1055,317.81378,304.02744,299.41504,284.3086,279.51352,268.71542,255.74323,257.32776,248.21303
81,178.11923,175.8312,176.09894,178.27939,178.37967,178.99379,178.98695,178.93356,178.31949,178.80634,177.24536,179.80554,179.30803,179.11836,176.77507,172.5985,174.78247,178.55432,178.8242,177.24501,174.23311,175.1659,177.63577,175.66971
82,175.42595,177.6073,176.21799,177.60873,174.70055,178.67398,176.00415,175.15114,177.03766,175.03177,177.23003,175.38538,178.27223,174.63155,175.66762,174.46715,176.84427,174.03976,173.5812,174.45027,175.38916,174.47052,178.71948,176.92073
83,184.19485,184.45688,182.61458,183.62456,183.68965,184.22548,185.51534,184.08371,183.82516,183.4623,182.44638,183.69565,183.18996,186.42856,184.19771,184.60178,186.81813,183.7939,184.64354,180.98483,184.44135,185.09686,184.54305,184.57533
84,176.29118,175.92735,174.82217,176.10405,173.36293,177.09543,175.65462,178.61432,175.83629,177.20572,174.46878,177.22665,175.21086,173.71387,178.34523,178.02701,178.00154,179.0882,178.41301,175.5496,175.95631,176.94424,176.81259,176.55658
85,142.3305,144.31123,140.79364,142.1503,142.7257,141.2285,141.69533,143.99873,139.96536,144.04318,143.31854,142.7282,143.99185,143.0691,141.41081,142.6914,143.34872,142.64574,142.46408,143.34404,140.24066,142.93869,144.06158,139.91507
86,178.8068,180.0483,178.75044,178.87724,179.48535,180.60542,179.35614,178.89362,179.3819,180.88696,180.04063,179.773,178.29282,181.84846,178.08179,179.94887,179.82227,179.54684,180.03835,180.49658,179.96404,179.38641,177.81836,180.06769
87,204.25223,209.25363,219.29689,222.72557,228.49498,237.46367,234.08003,244.7014,246.17465,255.21576,260.83783,277.01367,277.66483,273.15143,288.48535,289.2155,285.5235,286.54932,287.0309,285.64487,267.86502,264.93884,254.62297,247.59062
88,176.2435,174.46269,176.17067,177.8071,177.4119,177.75609,176.01804,178.12828,179.919,179.47514,176.08162,179.41052,179.07718,179.62654,176.45824,178.39265,179.44504,178.95079,176.51176,179.82448,176.44923,178.99365,176.87924,176.08238
89,173.0257,175.8863,178.47354,175.56535,177.50504,176.08368,180.9161,179.13297,181.57668,180.35834,180.74155,179.25458,180.54279,179.79364,178.18877,179.99146,182.33202,178.15909,178.83821,179.5249,180.26613,177.24594,179.60233,175.95525
90,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
91,182.26443,184.48772,181.05412,181.7358,182.56168,183.40718,182.00961,184.0651,183.39793,183.9218,182.59157,182.93848,181.65591,182.88922,181.678,181.35979,183.67099,183.76859,182.80652,183.49759,183.60779,182.42096,182.37173,182.87932
92,148.65826,144.79515,145.55066,147.64445,147.05779,146.286,147.63588,143.72945,146.40506,147.0607,145.44662,145.94258,147.77686,144.80537,144.95296,147.7802,144.75307,145.98615,148.21704,144.21213,146.62642,144.85849,143.76709,145.89948
93,178.52527,176.29323,178.82509,176.93124,176.54955,179.04129,175.38724,175.98622,173.5568,177.79147,175.77191,176.59897,175.18863,177.87767,176.07706,179.57726,175.22267,178.52292,175.90192,180.13933,174.27762,176.01364,178.87563,175.06116
94,179.49527,177.93317,178.69685,176.98256,178.10764,177.11565,179.33733,178.0123,177.76678,177.62059,179.45,176.69719,179.73277,180.52937,182.36226,196.35936,197.92383,193.4971,197.21922,199.89493,212.65498,211.3702,212.41559,209.95744
95,174.40695,177.48767,176.88902,175.66626,175.48529,175.25665,183.92636,188.67506,196.80894,197.29024,212.48059,211.17023,218.6297,231.95226,230.54135,240.20944,239.32076,240.19977,239.13599,239.52893,219.42674,202.27583,190.21358,183.2115
96,179.95564,178.42813,179.16196,179.60303,178.51613,177.06667,176.00714,178.20999,176.47375,176.62129,178.61357,179.87354,177.38542,175.95212,178.39754,177.90834,181.70432,178.48965,176.24968,177.83977,179.5305,176.59113,175.98273,177.73877
97,179.41304,179.04382,181.69244,180.48306,176.99966,180.58167,177.01128,177.36124,177.21054,181.5117,175.785,180.45529,180.97168,176.31383,182.0918,177.42886,180.77547,177.449,177.17648,178.34904,177.47513,176.05429,176.67154,177.61508
98,178.68535,176.02397,177.49388,178.99979,176.15746,178.51527,180.5768,179.47417,178.51413,180.57452,178.6662,176.79433,178.6195,179.08263,177.77652,179.47539,178.40895,176.83044,177.91862,175.97305,177.87083,174.9437,178.1242,178.69838
99,177.13036,179.1491,177.91287,179.07692,178.36774,179.90501,179.0687,178.19022,178.48625,178.97928,178.19719,175.59987,178.38719,177.81471,180.06857,178.60526,180.53337,179.07138,180.37125,177.81445,179.42906,175.98232,176.57106,178.82883
100,182.65482,181.92181,180.27646,180.95094,181.6924,180.58553,181.41124,181.2383,181.48785,182.74976,179.80936,183.22151,182.89754,180.0169,181.39432,184.66533,181.72366,180.36842,180.38316,182.54591,179.4342,180.83128,182.0653,180.1684
101,177.17332,179.21498,176.63715,175.28152,176.95825,178.45525,177.2605,175.35837,177.04185,177.82863,176.1529,178.18532,176.65395,177.11932,176.50912,178.52094,176.25565,177.62617,176.88535,177.68614,175.49158,176.64554,176.29558,177.54437
102,262.54477,251.01266,248.05121,248.70033,261.34525,283.36002,296.07352,301.92484,304.49936,299.803,299.43756,266.6437,241.52637,228.61313,200.23836,185.31393,183.10854,181.68129,182.44539,182.54234,179.78346,180.05373,183.00844,183.4656
103,180.88986,182.89789,183.45172,184.84973,182.87347,184.4842,184.37845,185.91632,183.7111,185.47832,186.00294,181.38759,182.05327,180.62117,180.03195,184.42346,184.09576,182.21892,183.834,183.3385,181.56558,179.16438,179.05453,180.36197
104,280.51056,277.98495,273.18704,274.5035,272.86514,272.03357,267.7755,270.56216,280.83917,277.31625,280.56406,286.85452,284.0873,276.76672,264.08096,247.97067,245.2134,233.19795,231.53592,217.61357,200.85992,185.24408,182.47267,181.40695
105,246.69356,282.27063,295.72574,315.93112,318.89203,319.53928,315.78915,319.14093,316.93982,306.62823,297.0598,284.10074,274.16373,276.16364,274.57843,275.2641,287.0225,303.79456,319.07584,327.19617,335.07834,336.0195,337.0585,339.04602
106,174.90656,175.95816,178.23737,179.08685,178.65619,179.57939,177.28833,177.02826,180.8012,180.3955,178.46408,179.09286,179.8703,179.60948,180.60143,178.17845,180.46095,177.65672,179.0797,177.24475,178.75562,176.22145,178.96631,176.21782
107,141.2592,144.97948,141.62299,142.08855,141.58626,142.58495,141.3655,145.13742,141.77551,144.57037,140.59608,145.34143,142.78374,143.7557,141.64496,142.50658,140.24605,141.51454,140.03043,142.3445,140.681,138.4568,141.61186,141.23808
108,178.64723,178.80785,181.52386,179.61176,178.68022,179.8411,180.23412,178.74036,179.53537,179.26033,178.7598,179.9471,179.10092,179.73866,179.50189,180.88803,179.89145,181.18854,179.68054,179.77121,178.9334,179.50041,179.76196,181.48242
109,246.50905,247.84741,262.62726,269.47687,278.91455,287.02744,296.4803,285.70963,271.43674,273.596,260.3898,259.3889,260.51248,225.33017,219.26503,204.20853,190.66919,184.5469,183.74484,180.06506,175.45164,176.96602,176.3457,175.88914
110,185.1751,182.43997,186.13449,186.61526,181.68732,182.72203,181.5942,182.6114,180.07852,179.2211,178.92307,180.72786,177.99963,178.00552,177.85072,178.19615,178.63594,181.23337,178.49866,181.75021,181.10492,187.09157,185.07227,181.84883
111,192.00963,202.88094,202.19507,204.78862,222.12769,241.6532,240.74185,240.81236,259.15878,260.39566,261.21487,262.08063,262.20172,258.0027,246.18573,237.20139,238.16554,235.24864,215.78056,186.56569,186.624,187.52509,194.82385,196.86105
112,176.65921,179.70288,176.48726,176.87106,177.1434,176.9062,180.3557,178.05571,180.24663,178.26433,180.03622,177.74033,178.68562,179.07309,180.57999,180.71666,180.00043,179.28293,179.45303,179.14467,177.8252,180.2157,180.28522,182.00218
